,Player_URL,Name,Date_of_Birth,City_of_Birth,Country_of_Birth,Citizenship,Height,Foot,Agent,Outfitter,Main_Position,Other_Position,Youth_Club,Avg Temp
713,https://www.transfermarkt.com/jamal-blackman/profil/spieler/128898,Jamal Blackman,27/10/1993,London,England,"['England', 'Barbados']",199,right,Panthera Sports,Nike,Goalkeeper,,['Chelsea FC (2006–2012)'],#N/A
714,https://www.transfermarkt.com/kurt-zouma/profil/spieler/157509,Kurt Zouma,27/10/1994,Lyon,France,"['France', 'Central African Republic']",190,right,,,Centre-Back,['Right-Back'],"['FC Vaulx-en-Velin (2003-2009)', ' AS Saint-Étienne (2009-2011)']",#N/A
715,https://www.transfermarkt.com/tomas-kalas/profil/spieler/148657,Tomas Kalas,15/05/1993,Olomouc,Czech Republic,['Czech Republic'],184,right,SPORT INVEST,Nike,Centre-Back,['Right-Back'],['SK Sigma Olomouc (2000–2009)'],#N/A
716,https://www.transfermarkt.com/patrick-van-aanholt/profil/spieler/52119,Patrick van Aanholt,29/08/1990,"""'s-Hertogenbosch""",Netherlands,"['Netherlands', 'Curacao']",176,left,Panthera Sports,Nike,Left-Back,['Left Midfield'],"[""SV OSC '45 Orthen"", ' FC Den Bosch (2003–2005)', ' PSV Eindhoven (2005-2007)', ' Chelsea FC (2007-2009)']",#N/A
717,https://www.transfermarkt.com/cristian-cuevas/profil/spieler/186863,Cristian Cuevas,02/04/1995,Rancagua,Chile,['Chile'],175,left,Fernando Felicevich,,Left-Back,['Left Midfield'],,#N/A
718,https://www.transfermarkt.com/wallace-oliveira/profil/spieler/181779,Wallace Oliveira,01/05/1994,Rio de Janeiro,Brazil,['Brazil'],175,right,Argon Sport,,Right-Back,['Right Midfield'],['Fluminense (2005-2011)'],#N/A
719,https://www.transfermarkt.com/marco-van-ginkel/profil/spieler/147034,Marco van Ginkel,01/12/1992,Amersfoort,Netherlands,['Netherlands'],186,right,Wasserman,,Central Midfield,"['Attacking Midfield', 'Defensive Midfield']","['De Valleivogels (-2003)', ' Vitesse (2003-2010)']",#N/A
720,https://www.transfermarkt.com/john-swift/profil/spieler/197693,John Swift,23/06/1995,Portsmouth,England,['England'],182,right,Campeador Sports Management,adidas,Central Midfield,['Attacking Midfield'],,#N/A
721,https://www.transfermarkt.com/lewis-baker/profil/spieler/198589,Lewis Baker,25/04/1995,Luton,England,"['England', 'Jamaica']",182,right,no agent,adidas,Central Midfield,"['Attacking Midfield', 'Defensive Midfield']","['Luton Town (2004–2005)', ' Chelsea FC (2005–2012)']",#N/A
722,https://www.transfermarkt.com/kevin-de-bruyne/profil/spieler/88755,Kevin De Bruyne,28/06/1991,Drongen,Belgium,['Belgium'],181,right,,Nike,Attacking Midfield,['Central Midfield'],"['KVV Drongen (1997-1999)', ' KAA Gent (1999-2005)', ' KRC Genk (2005-2008)']",#N/A
723,https://www.transfermarkt.com/gael-kakuta/profil/spieler/74297,Gaël Kakuta,21/06/1991,Lille,France,"['DR Congo', 'France']",173,left,F12,Nike,Attacking Midfield,"['Right Winger', 'Left Winger']","['US Lille-Moulins (1998-1999)', ' RC Lens (1999-2007)']",#N/A
724,https://www.transfermarkt.com/ulises-davila/profil/spieler/108820,Ulises Dávila,13/04/1991,Guadalajara,Mexico,['Mexico'],172,left,442 Management,,Attacking Midfield,"['Right Midfield', 'Right Winger']",,#N/A
725,https://www.transfermarkt.com/willian/profil/spieler/52769,Willian,09/08/1988,Ribeirão Pires,Brazil,['Brazil'],175,right,Sports Invest UK ltd,Puma,Left Winger,"['Right Winger', 'Attacking Midfield']",,#N/A
726,https://www.transfermarkt.com/andre-schurrle/profil/spieler/58205,André Schürrle,06/11/1990,Ludwigshafen am Rhein,Germany,['Germany'],184,right,Haspel Sportconsulting,adidas,Left Winger,"['Right Winger', 'Second Striker']","['Ludwigshafener SC (1996–2006)', ' 1. FSV Mainz 05 (2006–2009)']",#N/A
727,https://www.transfermarkt.com/thorgan-hazard/profil/spieler/102226,Thorgan Hazard,29/03/1993,La Louvière,Belgium,['Belgium'],175,right,Relatives,,Left Winger,"['Right Winger', 'Attacking Midfield']","['Stade Brainois (2001-2003)', ' AFC Tubize (2003-2007)', ' RC Lens (2007-2010)']",#N/A
728,https://www.transfermarkt.com/christian-atsu/profil/spieler/186997,Christian Atsu,10/01/1992,Ada Foah,Ghana,['Ghana'],165,left,,Nike,Left Winger,"['Right Winger', 'Attacking Midfield']","['Feyenoord Fetteh (2008-2009)', ' FC Porto (2009-2011)']",#N/A
729,https://www.transfermarkt.com/mohamed-salah/profil/spieler/148455,Mohamed Salah,15/06/1992,"Nagrig, Basyoun",Egypt,['Egypt'],175,left,,adidas,Right Winger,"['Second Striker', 'Centre-Forward']","['Osmathon (2005-2006)', ' El Mokawloon (2006-)']",#N/A
730,https://www.transfermarkt.com/bertrand-traore/profil/spieler/131996,Bertrand Traoré,06/09/1995,Bobo-Dioulasso,Burkina Faso,['Burkina Faso'],181,left,CAA Stellar,,Right Winger,"['Centre-Forward', 'Left Winger']","['ASF Bobo-Dioulasso (-2009)', ' AJ Auxerre (2009-2013)']",#N/A
731,https://www.transfermarkt.com/samuel-etoo/profil/spieler/4257,Samuel Eto'o,10/03/1981,Douala,Cameroon,"['Cameroon', 'Spain']",180,both,Vigo Global Sport Services Srl,Puma,Centre-Forward,"['Second Striker', 'Right Winger']",['Kadji Sports Academy (1992-1996)'],#N/A
732,https://www.transfermarkt.com/patrick-bamford/profil/spieler/183334,Patrick Bamford,05/09/1993,Grantham,England,"['England', 'Ireland']",185,left,CAA Stellar,,Centre-Forward,"['Left Winger', 'Right Winger']",['Nottingham Forest (2001-2011)'],#N/A
733,https://www.transfermarkt.com/stipe-perica/profil/spieler/245072,Stipe Perica,07/07/1995,Zadar,Croatia,['Croatia'],192,right,,,Centre-Forward,,['NK Zadar (2005 - 2012)'],#N/A
734,https://www.transfermarkt.com/mitchell-beeney/profil/spieler/214113,Mitchell Beeney,03/10/1995,Leeds,England,['England'],198,,Full Contact,,Goalkeeper,,"['Gillingham FC (2004-2007)', ' Chelsea FC (2007-2013)']",#N/A
735,https://www.transfermarkt.com/kenneth-omeruo/profil/spieler/131708,Kenneth Omeruo,17/10/1993,"Obuohia Okike, Abia State",Nigeria,['Nigeria'],185,right,ISC,,Centre-Back,['Right-Back'],,#N/A
736,https://www.transfermarkt.com/filipe-luis/profil/spieler/21725,Filipe Luís,09/08/1985,Jaraguá do Sul,Brazil,"['Brazil', 'Poland']",182,left,Manuel García Quilón,,Left-Back,['Centre-Back'],,#N/A
737,https://www.transfermarkt.com/ruben-loftus-cheek/profil/spieler/202886,Ruben Loftus-Cheek,23/01/1996,London,England,"['England', 'Guyana']",191,right,CAA Stellar,adidas,Central Midfield,"['Attacking Midfield', 'Defensive Midfield']",['Chelsea FC (2004-2014)'],#N/A
738,https://www.transfermarkt.com/jeremie-boga/profil/spieler/216569,Jérémie Boga,03/01/1997,Marseille,France,"[""Cote d'Ivoire"", 'France']",174,right,LIAN Sports Group,,Left Winger,"['Attacking Midfield', 'Second Striker']","['ASPTT Marseille (2003–2009)', ' Chelsea FC (2009-2014)']",#N/A
739,https://www.transfermarkt.com/izzy-brown/profil/spieler/245805,Izzy Brown,07/01/1997,Peterborough,England,"['England', 'Jamaica']",182,right,,Nike,Second Striker,"['Left Winger', 'Right Winger']",,#N/A
740,https://www.transfermarkt.com/diego-costa/profil/spieler/44779,Diego Costa,07/10/1988,Lagarto,Brazil,"['Spain', 'Brazil']",186,right,A10 PRO,adidas,Centre-Forward,,,#N/A
741,https://www.transfermarkt.com/loic-remy/profil/spieler/45121,Loïc Rémy,02/01/1987,Rillieux-la-Pape,France,"['France', 'Martinique']",185,right,Relatives,,Centre-Forward,"['Right Winger', 'Left Winger']","['ASPTT Lyon (1993-1999)', ' Olympique Lyonnais (1999-2004)']",#N/A
742,https://www.transfermarkt.com/didier-drogba/profil/spieler/3924,Didier Drogba,11/03/1978,Abidjan,"""Cote d'Ivoire""","[""Cote d'Ivoire"", 'France']",189,both,,Nike,Centre-Forward,,"['USL Dunkerque (1986-1991)', ' Olympique Vannes (1991-1993)', ' Levallois SC (1993-1997)', ' Le Mans UC 72 (1997-1998)']",#N/A
743,https://www.transfermarkt.com/dominic-solanke/profil/spieler/258889,Dominic Solanke,14/09/1997,Basingstoke,England,"['England', 'Nigeria']",186,right,Relatives,adidas,Centre-Forward,,['Chelsea FC (2004-2014)'],#N/A
744,https://www.transfermarkt.com/asmir-begovic/profil/spieler/33873,Asmir Begovic,20/06/1987,Trebinje,Jugoslawien (SFR),"['Bosnia-Herzegovina', 'Canada']",199,right,Mondial,AB1,Goalkeeper,,"['FC Kirchhausen (1994–1997)', ' \r\nSouthwest Sting Edmonton SC (1998–2003)', ' \r\nFC Portsmouth (2003–2005)']",#N/A
745,https://www.transfermarkt.com/marco-amelia/profil/spieler/16810,Marco Amelia,02/04/1982,Frascati,Italy,['Italy'],190,right,,,Goalkeeper,,"['Lupa Frascati', ' Roma']",#N/A
746,https://www.transfermarkt.com/papy-djilobodji/profil/spieler/136610,Papy Djilobodji,01/12/1988,Kaolack,Senegal,['Senegal'],193,left,Pro-Onesports Intermediaries,,Centre-Back,['Defensive Midfield'],['ASC Saloum'],#N/A
747,https://www.transfermarkt.com/michael-hector/profil/spieler/157490,Michael Hector,19/07/1992,London,England,"['Jamaica', 'England']",193,right,Relatives,,Centre-Back,['Defensive Midfield'],"['Millwall FC', ' Thurrock FC']",#N/A
748,https://www.transfermarkt.com/matt-miazga/profil/spieler/245893,Matt Miazga,19/07/1995,"Clifton, New Jersey",United States,"['United States', 'Poland']",193,right,Promoesport,adidas,Centre-Back,,['New York Red Bulls (2009-2013)'],#N/A
749,https://www.transfermarkt.com/fikayo-tomori/profil/spieler/303254,Fikayo Tomori,19/12/1997,"Calgary, Alberta",Canada,"['England', 'Canada']",185,right,SPORT INVEST,adidas,Centre-Back,,['Chelsea FC (2005-2017)'],#N/A
750,https://www.transfermarkt.com/jake-clarke-salter/profil/spieler/316551,Jake Clarke-Salter,22/09/1997,Carshalton,England,['England'],188,left,New Era Global Sports,,Centre-Back,,,#N/A
751,https://www.transfermarkt.com/abdul-rahman-baba/profil/spieler/224884,Abdul-Rahman Baba,02/07/1994,Tamale,Ghana,['Ghana'],179,left,SPOCS Global Sports,Nike,Left-Back,['Left Midfield'],"['Young Meteors Tamale (2004-2010)', ' Dreams FC (2010-2011)']",#N/A
752,https://www.transfermarkt.com/ola-aina/profil/spieler/236490,Ola Aina,08/10/1996,London,England,"['Nigeria', 'England']",184,right,Elite Project Group Ltd,adidas,Right-Back,"['Left-Back', 'Left Midfield']",['Chelsea FC (2007-2016)'],#N/A
753,https://www.transfermarkt.com/charlie-colkett/profil/spieler/236496,Charlie Colkett,04/09/1996,London,England,['England'],176,left,GS Magna,,Central Midfield,"['Defensive Midfield', 'Attacking Midfield']","['Charlton Athletic', ' Chelsea FC (2007–2014)']",#N/A
754,https://www.transfermarkt.com/kasey-palmer/profil/spieler/258216,Kasey Palmer,09/11/1996,London,England,"['Jamaica', 'England']",175,right,Concilium Sport,,Attacking Midfield,"['Left Winger', 'Right Winger']","['Charlton Athletic (-2/2013)', ' Chelsea FC (3/2013-2014)']",#N/A
755,https://www.transfermarkt.com/kenedy/profil/spieler/281404,Kenedy,08/02/1996,Santa Rita do Sapucaí,Brazil,['Brazil'],182,left,,adidas,Left Winger,['Left-Back'],"['Santarritense', ' Friburguense', ' CR Vasco da Gama (2006–2009)', ' Fluminense FC (2009-2012)']",#N/A
756,https://www.transfermarkt.com/alexandre-pato/profil/spieler/37579,Alexandre Pato,02/09/1989,Pato Branco,Brazil,['Brazil'],180,right,4ComM,,Centre-Forward,"['Right Winger', 'Left Winger']",,#N/A
757,https://www.transfermarkt.com/tammy-abraham/profil/spieler/331726,Tammy Abraham,02/10/1997,London,England,"['England', 'Nigeria']",194,right,,Nike,Centre-Forward,,['Chelsea FC (2004-2016)'],#N/A
758,https://www.transfermarkt.com/eduardo/profil/spieler/34159,Eduardo,19/09/1982,Mirandela,Portugal,['Portugal'],188,right,,,Goalkeeper,,"['SC Mirandela (1992-1996)', ' Vitória SC (1996-1997)']",#N/A
759,https://www.transfermarkt.com/marcos-alonso/profil/spieler/112515,Marcos Alonso,28/12/1990,Madrid,Spain,['Spain'],189,left,LIAN Sports Group,Nike,Left-Back,"['Left Midfield', 'Centre-Back']",['Real Madrid (1999-2008)'],#N/A
760,https://www.transfermarkt.com/todd-kane/profil/spieler/154287,Todd Kane,17/09/1993,Huntingdon,England,"['England', 'Scotland']",180,right,New Era Global Sports,,Right-Back,['Right Midfield'],['Chelsea FC (2001–2012)'],#N/A
761,https://www.transfermarkt.com/ngolo-kante/profil/spieler/225083,N'Golo Kanté,29/03/1991,Paris,France,"['France', 'Mali']",169,right,KDS FM,adidas,Defensive Midfield,['Central Midfield'],"['JS Suresnes (2001-2010)', ' US Boulogne (2010-2012)']",#N/A
762,https://www.transfermarkt.com/victorien-angban/profil/spieler/178314,Victorien Angban,29/09/1996,Abidjan,"""Cote d'Ivoire""","[""Cote d'Ivoire""]",180,right,TTMIB Worldwide,,Central Midfield,['Defensive Midfield'],"[""Stade d'Abidjan (2010-2015)""]",#N/A
763,https://www.transfermarkt.com/mario-pasalic/profil/spieler/205938,Mario Pasalic,09/02/1995,Mainz,Germany,['Croatia'],188,right,TTMA,,Attacking Midfield,"['Central Midfield', 'Defensive Midfield']","['GOŠK (2003-2005)', ' Hajduk Split (2005-2013)']",#N/A
764,https://www.transfermarkt.com/nathan/profil/spieler/294798,Nathan,13/03/1996,Blumenau,Brazil,['Brazil'],177,right,Bertolucci Sports,,Attacking Midfield,"['Right Winger', 'Left Winger']",,#N/A
765,https://www.transfermarkt.com/danilo-pantic/profil/spieler/222830,Danilo Pantic,26/10/1996,Ruma,Yugoslavia (Republic),['Serbia'],183,right,INTERNATIONAL SPORTS OFFICE,Nike,Attacking Midfield,"['Central Midfield', 'Left Winger']","['FK Jedinstvo Ruma', ' FK Partizan (2007–2013)']",#N/A
766,https://www.transfermarkt.com/michy-batshuayi/profil/spieler/179184,Michy Batshuayi,02/10/1993,Brussel,Belgium,"['Belgium', 'DR Congo']",185,right,Sport Cover,adidas,Centre-Forward,,"['RFC Evere (2003–2004)', ' RUSA Schaarbeek (2004–2005)', ' FC Brussels (2005-2006; 2007-2008)', ' RSC Anderlecht (2006-2007)']",#N/A
767,https://www.transfermarkt.com/willy-caballero/profil/spieler/19948,Willy Caballero,28/09/1981,Villa Constitución,Argentina,"['Argentina', 'Spain']",186,right,,,Goalkeeper,,,#N/A
768,https://www.transfermarkt.com/antonio-rudiger/profil/spieler/86202,Antonio Rüdiger,03/03/1993,Berlin,Germany,"['Germany', 'Sierra Leone']",190,right,FSB – Spielerberatung GmbH,Nike,Centre-Back,['Right-Back'],"['VfB Sperber Neukölln (2000-2002)', ' SV Tasmania Berlin (2002-2005)', ' Neuköllner Sportfreunde 1907 (2005-2006)', ' FC Hertha 03 Zehlendorf (2006-2008)', ' Borussia Dortmund (2008-01/2011)', ' VfB Stuttgart (02/2011-2011)']",#N/A
769,https://www.transfermarkt.com/ethan-ampadu/profil/spieler/392771,Ethan Ampadu,14/09/2000,Exeter,England,"['Wales', 'England']",183,right,Platinum One Group,,Centre-Back,"['Defensive Midfield', 'Right-Back']",['Exeter City FC (2008-2016)'],#N/A
770,https://www.transfermarkt.com/trevoh-chalobah/profil/spieler/346314,Trevoh Chalobah,05/07/1999,Freetown,Sierra Leone,"['England', 'Sierra Leone']",192,right,CAA Base Ltd,Nike,Centre-Back,['Defensive Midfield'],['Chelsea FC (2007–2018)'],#N/A
771,https://www.transfermarkt.com/emerson/profil/spieler/181778,Emerson,03/08/1994,Santos,Brazil,"['Italy', 'Brazil']",176,left,PS Sports,adidas,Left-Back,['Left Midfield'],['Santos FC (2009-2011)'],#N/A
772,https://www.transfermarkt.com/davide-zappacosta/profil/spieler/173859,Davide Zappacosta,11/06/1992,Sora,Italy,['Italy'],182,right,World Soccer Agency,,Right-Back,"['Right Midfield', 'Left-Back']",['GC Sora (1998-2008)'],#N/A
773,https://www.transfermarkt.com/dujon-sterling/profil/spieler/346315,Dujon Sterling,24/10/1999,London,England,"['England', 'Jamaica']",186,right,New Era Global Sports,Nike,Right-Back,,['Chelsea FC (2007-2017)'],#N/A
774,https://www.transfermarkt.com/tiemoue-bakayoko/profil/spieler/182618,Tiemoué Bakayoko,17/08/1994,Paris,France,"['France', ""Cote d'Ivoire""]",189,right,Niagara Sports Company,Puma,Defensive Midfield,['Central Midfield'],"['Olympique de Paris 15e (10/2000-8/2004)', ' CA Paris (9/2004-6/2006)', ' Montrouge FC 92 (7/2006-6/2008)']",#N/A
775,https://www.transfermarkt.com/ross-barkley/profil/spieler/131978,Ross Barkley,05/12/1993,Liverpool,England,['England'],189,right,Wasserman,Nike,Central Midfield,['Attacking Midfield'],['Everton FC (2005-2011)'],#N/A
776,https://www.transfermarkt.com/danny-drinkwater/profil/spieler/73491,Danny Drinkwater,05/03/1990,Manchester,England,['England'],178,right,no agent,,Central Midfield,['Defensive Midfield'],['Manchester United (1999-2008)'],#N/A
777,https://www.transfermarkt.com/kyle-scott/profil/spieler/258888,Kyle Scott,22/12/1997,Bath,England,"['United States', 'England']",172,right,,,Central Midfield,"['Attacking Midfield', 'Defensive Midfield']","['Southampton FC', ' Chelsea FC']",#N/A
778,https://www.transfermarkt.com/charly-musonda-jr-/profil/spieler/177862,Charly Musonda Jr.,15/10/1996,Brussel,Belgium,"['Belgium', 'Zambia']",173,right,,,Left Winger,"['Right Winger', 'Attacking Midfield']","['KAA Gent', ' RSC Anderlecht', ' Chelsea FC']",#N/A
779,https://www.transfermarkt.com/callum-hudson-odoi/profil/spieler/392768,Callum Hudson-Odoi,07/11/2000,London,England,"['England', 'Ghana']",177,right,Relatives,adidas,Left Winger,"['Right Winger', 'Attacking Midfield']",['Chelsea FC (2007–2018)'],#N/A
780,https://www.transfermarkt.com/olivier-giroud/profil/spieler/82442,Olivier Giroud,30/09/1986,Chambéry,France,['France'],192,left,One Team Football,Puma,Centre-Forward,,['FOC Froges (1994-1999)'],#N/A
781,https://www.transfermarkt.com/kepa-arrizabalaga/profil/spieler/192279,Kepa Arrizabalaga,03/10/1994,Ondarroa,Spain,['Spain'],186,right,AC Talent,adidas,Goalkeeper,,['Athletic Bilbao (2004–2012)'],#N/A
782,https://www.transfermarkt.com/rob-green/profil/spieler/11680,Rob Green,18/01/1980,Chertsey,England,['England'],191,right,,New Balance,Goalkeeper,,['Norwich City (1992–1999)'],#N/A
783,https://www.transfermarkt.com/jamie-cumming/profil/spieler/396859,Jamie Cumming,04/09/1999,Winchester,England,['England'],185,right,CAA Stellar,,Goalkeeper,,,#N/A
784,https://www.transfermarkt.com/marcin-bulka/profil/spieler/465955,Marcin Bulka,04/10/1999,Płock,Poland,['Poland'],199,right,AIS Football,,Goalkeeper,,"['Stegny Wyszogród', ' MDK Król Maciuś Club Płock', ' Escola Varsovia', ' Chelsea FC']",#N/A
785,https://www.transfermarkt.com/marc-guehi/profil/spieler/392757,Marc Guéhi,13/07/2000,Abidjan,"""Cote d'Ivoire""","['England', ""Cote d'Ivoire""]",182,right,Unique Sports Group,,Centre-Back,,"['Cray Wanderers (2005-2007)', '  Chelsea FC (2007-2018)']",#N/A
786,https://www.transfermarkt.com/jorginho/profil/spieler/102017,Jorginho,20/12/1991,Imbituba,Brazil,"['Italy', 'Brazil']",178,right,Brezilya Agency,Puma,Defensive Midfield,['Central Midfield'],['Hellas Verona (2007-2010)'],#N/A
787,https://www.transfermarkt.com/conor-gallagher/profil/spieler/488362,Conor Gallagher,06/02/2000,Epsom,England,['England'],182,right,Elite Management Agency,,Central Midfield,"['Defensive Midfield', 'Attacking Midfield']","['Epsom Eagles', ' Chelsea FC (2008–2019)']",#N/A
788,https://www.transfermarkt.com/george-mceachran/profil/spieler/392766,George McEachran,30/08/2000,Oxford,England,"['England', 'Scotland']",172,left,SBM,,Central Midfield,"['Attacking Midfield', 'Defensive Midfield']",,#N/A
789,https://www.transfermarkt.com/christian-pulisic/profil/spieler/315779,Christian Pulisic,18/09/1998,"Hershey, Pennsylvania",United States,"['United States', 'Croatia']",177,right,Relatives,Puma,Right Winger,"['Left Winger', 'Attacking Midfield']","['Brackley Town (2005-2006)', ' \r\nMichigan Rush (2006-2007)', ' \r\nPennsylvania Classics (2008-2015)', ' \r\nBorussia Dortmund (2015-2016)']",#N/A
790,https://www.transfermarkt.com/dynel-simeu/profil/spieler/503976,Dynel Simeu,13/03/2002,Yaoundé,Cameroon,"['England', 'Cameroon']",187,right,First Access Sports,,Centre-Back,,,#N/A
791,https://www.transfermarkt.com/ian-maatsen/profil/spieler/485585,Ian Maatsen,10/03/2002,Vlaardingen,Netherlands,"['Netherlands', 'Suriname']",167,left,Unique Sports Group,,Left-Back,['Left Midfield'],"['SV CWO', ' Feyenoord Rotterdam (-2013)', ' Sparta Rotterdam (2013-2015)', ' PSV Eindhoven (2015-2018)', ' Chelsea FC (2018-)']",#N/A
792,https://www.transfermarkt.com/reece-james/profil/spieler/472423,Reece James,08/12/1999,London,England,['England'],180,right,Unique Sports Group,Nike,Right-Back,"['Centre-Back', 'Right Midfield']",['Chelsea FC (2006-2019)'],#N/A
793,https://www.transfermarkt.com/tariq-lamptey/profil/spieler/504148,Tariq Lamptey,30/09/2000,London,England,"['Ghana', 'England']",163,right,Relatives,adidas,Right-Back,['Right Midfield'],"['Larkspur Rovers (2006-2008)', ' Chelsea FC (2008-2019)']",#N/A
794,https://www.transfermarkt.com/henry-lawrence/profil/spieler/580765,Henry Lawrence,21/09/2001,London,England,['England'],171,right,First Access Sports,,Right-Back,['Left-Back'],['Chelsea (2009-2020)'],#N/A
795,https://www.transfermarkt.com/billy-gilmour/profil/spieler/423744,Billy Gilmour,11/06/2001,Irvine,Scotland,['Scotland'],170,right,CAA Stellar,adidas,Central Midfield,['Defensive Midfield'],"['Rangers FC (2009–2017)', ' Chelsea FC (2017-2018)']",#N/A
796,https://www.transfermarkt.com/lewis-bate/profil/spieler/587003,Lewis Bate,28/10/2002,London,England,['England'],170,left,,,Central Midfield,['Defensive Midfield'],['Chelsea (2011-2021)'],#N/A
797,https://www.transfermarkt.com/mason-mount/profil/spieler/346483,Mason Mount,10/01/1999,Portsmouth,England,['England'],181,right,Relatives,Nike,Attacking Midfield,"['Central Midfield', 'Left Midfield']","['Boarhunt Rovers & United Services', ' Chelsea FC (2005-2016)']",#N/A
798,https://www.transfermarkt.com/tino-anjorin/profil/spieler/433181,Tino Anjorin,23/11/2001,Poole,England,"['England', 'Nigeria']",186,right,First Access Sports,adidas,Attacking Midfield,"['Central Midfield', 'Left Midfield']",['Chelsea FC (2008-2019)'],#N/A
799,https://www.transfermarkt.com/armando-broja/profil/spieler/571743,Armando Broja,10/09/2001,Slough,England,"['Albania', 'England']",191,right,First Access Sports,Nike,Centre-Forward,,"['Burnham Juniors (-2009)', ' Chelsea FC (2009-2020)']",#N/A
800,https://www.transfermarkt.com/edouard-mendy/profil/spieler/442531,Edouard Mendy,01/03/1992,Montivilliers,France,"['Senegal', 'Guinea-Bissau']",194,right,Extra Time Sports U.K.,adidas,Goalkeeper,,"['Le Havre Caucriauville (1999-2005)', ' \r\nLe Havre (2005-2006)', ' \r\nCS Municipaux Le Havre (2006-2011)']",#N/A
801,https://www.transfermarkt.com/nathan-baxter/profil/spieler/342050,Nathan Baxter,08/11/1998,London,England,['England'],189,right,Wasserman,,Goalkeeper,,['Chelsea FC (2007-2017)'],#N/A
802,https://www.transfermarkt.com/karlo-ziger/profil/spieler/526258,Karlo Ziger,11/05/2001,Zagreb,Croatia,['Croatia'],187,right,P&P Sport Management S.A.M.,,Goalkeeper,,"['NK Zagreb (2008-2017)', ' FC Chelsea (2017-2019)']",#N/A
803,https://www.transfermarkt.com/thiago-silva/profil/spieler/29241,Thiago Silva,22/09/1984,Rio de Janeiro,Brazil,"['Brazil', 'France']",181,right,Paulo Tonietto,Nike,Centre-Back,,"['Fluminense FC (1998-2000)', ' Barcelona Esporte Clube (2000-2001)', ' Fluminense FC (2001-2002)']",#N/A
804,https://www.transfermarkt.com/ben-chilwell/profil/spieler/316125,Ben Chilwell,21/12/1996,Milton Keynes,England,['England'],180,left,CAA Stellar,Nike,Left-Back,['Left Midfield'],"['Woburn Lions', ' Bletchley Youth', ' Rushden & Diamonds', ' Leicester City (2009-2014)']",#N/A
805,https://www.transfermarkt.com/tino-livramento/profil/spieler/503981,Tino Livramento,12/11/2002,London,England,"['England', 'Scotland']",173,right,Wasserman,adidas,Right-Back,['Right Midfield'],"['Roundshaw (-2009)', ' Chelsea FC (2009-2020)']",#N/A
806,https://www.transfermarkt.com/kai-havertz/profil/spieler/309400,Kai Havertz,11/06/1999,Aachen,Germany,['Germany'],193,left,ROOF,Nike,Attacking Midfield,"['Right Winger', 'Centre-Forward']","['Alemannia Mariadorf (2003-2009)', ' Alemannia Aachen (2009-2010)', ' Bayer 04 Leverkusen (2010-2016)']",#N/A
807,https://www.transfermarkt.com/hakim-ziyech/profil/spieler/217111,Hakim Ziyech,19/03/1993,Dronten,Netherlands,"['Morocco', 'Netherlands']",181,left,HZ INTERNATIONAL,Nike,Right Winger,"['Attacking Midfield', 'Central Midfield']","['Reaal Dronten (-2001)', ' ASV Dronten (2001-2004)', ' SC Heerenveen (2004-2012)']",#N/A
808,https://www.transfermarkt.com/timo-werner/profil/spieler/170527,Timo Werner,06/03/1996,Stuttgart,Germany,['Germany'],180,right,Sports360 GmbH,adidas,Centre-Forward,"['Left Winger', 'Right Winger']","['TSV Steinhaldenfeld (2000-2002)', ' VfB Stuttgart (2002-2013)']",#N/A
809,https://www.transfermarkt.com/marcus-bettinelli/profil/spieler/116648,Marcus Bettinelli,24/05/1992,London,England,"['England', 'Italy']",193,right,,,Goalkeeper,,['Fulham FC (2006-2012)'],#N/A
810,https://www.transfermarkt.com/lucas-bergstrom/profil/spieler/490606,Lucas Bergström,05/09/2002,Pargas,Finland,['Finland'],205,right,CAA Stellar,,Goalkeeper,,,#N/A
811,https://www.transfermarkt.com/teddy-sharman-lowe/profil/spieler/731466,Teddy Sharman-Lowe,30/03/2003,Leicester,England,['England'],189,right,10Ten Football,,Goalkeeper,,"['Leicester City', ' Burton Albion']",#N/A
812,https://www.transfermarkt.com/malang-sarr/profil/spieler/344596,Malang Sarr,23/01/1999,Nice,France,"['France', 'Senegal']",183,left,P&P Sport Management S.A.M.,,Centre-Back,['Left-Back'],['OGC Nice (2005-2015)'],#N/A
813,https://www.transfermarkt.com/xavier-mbuyamba/profil/spieler/640432,Xavier Mbuyamba,31/12/2001,Maastricht,Netherlands,"['Netherlands', 'DR Congo']",195,right,CLOSEVIEW,,Centre-Back,['Right-Back'],['VV Scharn (-2012)'],#N/A
814,https://www.transfermarkt.com/dylan-williams/profil/spieler/732117,Dylan Williams,13/09/2003,,,['England'],177,,,,Left-Back,"['Left Midfield', 'Central Midfield']","['Wolverhampton Wanderers', ' Derby County']",#N/A
815,https://www.transfermarkt.com/lewis-hall/profil/spieler/670858,Lewis Hall,08/09/2004,Slough,England,['England'],179,left,Wasserman,,Left-Back,"['Left Midfield', 'Central Midfield']",,#N/A
816,https://www.transfermarkt.com/xavier-simons/profil/spieler/599739,Xavier Simons,20/02/2003,London,England,['England'],180,right,KIN Partners,,Defensive Midfield,"['Central Midfield', 'Right-Back']","['Brentford FC (-2016)', ' Chelsea FC (2016-2021)']",#N/A
