,Player_URL,Name,Date_of_Birth,City_of_Birth,Country_of_Birth,Citizenship,Height,Foot,Agent,Outfitter,Main_Position,Other_Position,Youth_Club
355,https://www.transfermarkt.com/ludovit-reis/profil/spieler/490884,Ludovit Reis,2000-06-01,Haarlem,Netherlands,"['Netherlands', 'Slovakia']",178.0,right,Wasserman,,Central Midfield,"['Defensive Midfield', 'Attacking Midfield']","['SV Hoofddorp (-2015)', ' FC Groningen (2015-2017)']"
356,https://www.transfermarkt.com/monchu/profil/spieler/282727,Monchu,1999-09-13,Palma de Mallorca,Spain,['Spain'],173.0,right,Wasserman,Nike,Central Midfield,['Defensive Midfield'],['CIDE']
357,https://www.transfermarkt.com/ansu-fati/profil/spieler/466810,Ansu Fati,2002-10-31,Bissau,Guinea-Bissau,"['Spain', 'Guinea-Bissau']",178.0,right,Relatives,Nike,Left Winger,"['Right Winger', 'Centre-Forward']",['CDF Herrera (2009-2010)']
358,https://www.transfermarkt.com/konrad-de-la-fuente/profil/spieler/466809,Konrad de la Fuente,2001-07-16,"Miami, Florida",United States,['United States'],170.0,right,KIN Partners,Nike,Left Winger,['Right Winger'],"['CE Tecnofutbol (2011-2012)', ' CF Damm (2012-2013)', ' FC Barcelona (2013-2020)']"
359,https://www.transfermarkt.com/kike-saverio/profil/spieler/388519,Kike Saverio,1999-06-19,Génova,Italy,"['Ecuador', 'Spain']",178.0,both,Daniel Rodriguez Gonzalez,,Left Winger,['Right Winger'],
360,https://www.transfermarkt.com/antoine-griezmann/profil/spieler/125781,Antoine Griezmann,1991-03-21,Mâcon,France,['France'],176.0,left,BY AND FOR,Puma,Second Striker,"['Centre-Forward', 'Left Winger']",['UF Mâcon (-2005)']
361,https://www.transfermarkt.com/martin-braithwaite/profil/spieler/95732,Martin Braithwaite,1991-06-05,Esbjerg,Denmark,['Denmark'],177.0,right,HCM Sports Management,Nike,Centre-Forward,"['Left Winger', 'Second Striker']",['Saedding-Guldager IF']
362,https://www.transfermarkt.com/rey-manaj/profil/spieler/308278,Rey Manaj,1997-02-24,Lushnjë,Albania,"['Albania', 'Italy']",182.0,right,Niagara Sports Company,,Centre-Forward,,['Piacenza (2008–2012)']
363,https://www.transfermarkt.com/santiago-ramos-mingo/profil/spieler/688593,Santiago Ramos Mingo,2001-11-21,Córdoba,Argentina,"['Argentina', 'Italy']",187.0,left,Wasserman,,Centre-Back,,
364,https://www.transfermarkt.com/sergino-dest/profil/spieler/361104,Sergiño Dest,2000-11-03,Almere,Netherlands,"['United States', 'Netherlands']",171.0,right,CAA Stellar,,Right-Back,"['Left-Back', 'Right Winger']",
